Date,ET,PCP,SR,VP,AT,RH,DPT,WD,ST,WS
2021-06-24 17:00:00,0.02,0.0,1037,13.0,84.0,33.0,51.5,208,86.7,2.503424
2021-06-24 18:00:00,0.01,0.0,646,13.4,81.3,37.0,52.3,294,86.7,3.531616
2021-06-24 19:00:00,0.01,0.0,268,12.5,76.3,40.0,50.4,286,86.3,4.202176
2021-06-24 20:00:00,0.0,0.0,31,12.5,71.1,48.0,50.4,268,85.8,3.889248
2021-06-24 21:00:00,0.0,0.0,0,12.5,68.2,53.0,50.4,253,85.0,3.933952
2021-06-24 22:00:00,0.0,0.0,0,12.7,66.4,58.0,50.9,252,84.0,2.68224
2021-06-24 23:00:00,0.0,0.0,0,12.7,65.1,60.0,50.8,268,82.9,2.056384
2021-06-25 01:00:00,0.0,0.0,0,12.9,59.6,74.0,51.3,129,80.4,1.028192
2021-06-25 02:00:00,0.0,0.0,0,14.9,56.9,94.0,55.2,45,79.3,1.385824
2021-06-25 03:00:00,0.0,0.0,0,15.0,55.7,99.0,55.5,82,78.2,1.028192
2021-06-25 04:00:00,0.0,0.0,0,14.9,55.4,99.0,55.2,44,77.2,0.983488
2021-06-25 05:00:00,0.0,0.0,9,14.0,53.7,99.0,53.5,323,76.3,0.9387840000000001
2021-06-25 06:00:00,0.0,0.0,167,16.2,58.2,98.0,57.6,170,75.4,0.9387840000000001
2021-06-25 07:00:00,0.01,0.0,502,17.1,63.8,84.0,59.0,173,74.6,1.207008
2021-06-25 08:00:00,0.01,0.0,892,16.9,68.3,71.0,58.7,170,74.2,1.430528
2021-06-25 09:00:00,0.02,0.0,1250,17.3,71.9,65.0,59.4,38,74.5,1.6987519999999998
2021-06-25 10:00:00,0.02,0.0,1546,15.1,75.3,50.0,55.6,43,75.6,2.01168
2021-06-25 11:00:00,0.03,0.0,1759,15.8,77.0,50.0,56.8,75,77.4,2.101088
2021-06-25 12:00:00,0.03,0.0,1875,16.1,81.0,44.0,57.4,58,79.6,1.743456
2021-06-25 13:00:00,0.03,0.0,1889,15.7,85.4,38.0,56.6,281,81.9,1.34112
2021-06-25 14:00:00,0.03,0.0,1813,16.7,88.3,37.0,58.5,314,84.2,2.6375360000000003
2021-06-25 15:00:00,0.03,0.0,1644,16.2,91.2,32.0,57.6,330,86.1,1.922272
2021-06-25 16:00:00,0.03,0.0,1380,15.3,93.0,29.0,56.0,298,87.7,3.3975039999999996
2021-06-25 17:00:00,0.02,0.0,1039,13.2,91.9,26.0,52.0,252,88.5,3.978656
2021-06-25 18:00:00,0.01,0.0,642,13.4,89.7,28.0,52.3,224,88.7,3.218688
2021-06-25 19:00:00,0.01,0.0,266,13.4,85.8,32.0,52.4,246,88.4,3.3975039999999996
2021-06-25 20:00:00,0.0,0.0,31,13.7,79.0,41.0,53.0,232,87.7,2.101088
2021-06-25 21:00:00,0.0,0.0,0,15.3,71.7,58.0,56.0,67,86.8,1.0728959999999998
2021-06-25 22:00:00,0.0,0.0,0,15.2,67.8,65.0,55.8,51,85.6,1.028192
2021-06-25 23:00:00,0.0,0.0,0,17.5,64.0,86.0,59.6,98,84.4,1.207008
2021-06-26 01:00:00,0.0,0.0,0,18.4,61.4,99.0,61.1,55,82.1,1.34112
2021-06-26 02:00:00,0.0,0.0,0,18.0,60.7,99.0,60.5,71,81.1,0.759968
2021-06-26 03:00:00,0.0,0.0,0,17.8,60.5,99.0,60.2,107,80.1,0.9387840000000001
2021-06-26 04:00:00,0.0,0.0,0,16.8,58.8,99.0,58.6,39,79.2,1.162304
2021-06-26 05:00:00,0.0,0.0,8,16.5,58.3,99.0,58.1,70,78.3,0.983488
2021-06-26 06:00:00,0.0,0.0,166,18.1,60.9,99.0,60.7,109,77.5,1.1176
2021-06-26 07:00:00,0.01,0.0,490,20.4,65.6,95.0,64.1,50,76.7,1.207008
2021-06-26 08:00:00,0.01,0.0,872,19.7,71.0,76.0,63.1,5,76.4,1.1176
2021-06-26 09:00:00,0.02,0.0,1231,19.3,74.4,66.0,62.4,304,76.7,1.385824
2021-06-26 10:00:00,0.02,0.0,1527,19.4,78.5,58.0,62.6,303,77.7,1.743456
2021-06-26 11:00:00,0.03,0.0,1745,16.8,83.0,43.0,58.5,316,79.4,2.01168
2021-06-26 12:00:00,0.03,0.0,1869,17.4,86.7,40.0,59.6,319,81.4,2.592832
2021-06-26 13:00:00,0.03,0.0,1892,17.0,90.1,35.0,58.9,318,83.5,2.592832
2021-06-26 14:00:00,0.03,0.0,1817,17.8,93.9,33.0,60.2,317,85.6,2.8163519999999997
2021-06-26 15:00:00,0.03,0.0,1648,18.8,94.2,34.0,61.7,317,87.1,4.068064
2021-06-26 16:00:00,0.03,0.0,1383,18.2,96.9,30.0,60.7,323,88.3,2.9504639999999998
2021-06-26 17:00:00,0.02,0.0,1035,17.7,98.2,29.0,60.0,224,89.2,2.548128
2021-06-26 18:00:00,0.02,0.0,647,15.6,95.4,27.0,56.5,267,89.5,3.486912
2021-06-26 19:00:00,0.01,0.0,272,17.1,91.8,34.0,59.1,203,89.4,1.743456
2021-06-26 20:00:00,0.0,0.0,33,19.8,79.6,57.0,63.2,69,88.8,1.34112
2021-06-26 21:00:00,0.0,0.0,0,17.6,73.0,63.0,59.8,80,88.0,1.34112
2021-06-26 22:00:00,0.0,0.0,0,17.8,69.0,73.0,60.1,68,87.0,0.983488
2021-06-26 23:00:00,0.0,0.0,0,17.1,67.3,75.0,59.0,77,85.8,0.9387840000000001
2021-06-27 01:00:00,0.0,0.0,0,19.3,63.4,97.0,62.4,79,83.4,1.0728959999999998
2021-06-27 02:00:00,0.0,0.0,0,19.1,62.5,99.0,62.2,64,82.3,1.8775680000000001
2021-06-27 03:00:00,0.0,0.0,0,18.1,61.0,99.0,60.7,56,81.2,1.430528
2021-06-27 04:00:00,0.0,0.0,0,17.9,60.5,99.0,60.3,47,80.2,1.430528
2021-06-27 05:00:00,0.0,0.0,8,17.3,59.6,99.0,59.4,68,79.4,0.715264
2021-06-27 06:00:00,0.0,0.0,161,18.6,61.7,99.0,61.5,186,78.5,1.162304
2021-06-27 07:00:00,0.01,0.0,482,20.0,67.4,87.0,63.5,270,77.8,1.430528
2021-06-27 08:00:00,0.01,0.0,866,19.4,72.3,72.0,62.7,333,77.4,1.207008
2021-06-27 09:00:00,0.02,0.0,1224,20.2,73.7,71.0,63.7,55,77.7,1.922272
2021-06-27 10:00:00,0.02,0.0,1521,18.1,77.0,57.0,60.7,44,78.7,1.966976
2021-06-27 11:00:00,0.03,0.0,1735,16.8,81.9,45.0,58.6,21,80.3,1.78816
2021-06-27 12:00:00,0.03,0.0,1854,17.4,84.4,43.0,59.6,24,82.3,2.1457919999999997
2021-06-27 13:00:00,0.03,0.0,1877,17.7,87.6,40.0,60.0,34,84.6,1.922272
2021-06-27 14:00:00,0.03,0.0,1805,18.2,90.4,37.0,60.9,323,86.7,2.68224
2021-06-27 15:00:00,0.03,0.0,1633,17.5,93.1,33.0,59.7,319,88.4,2.414016
2021-06-27 16:00:00,0.02,0.0,1373,16.6,94.4,30.0,58.2,347,89.9,1.78816
2021-06-27 17:00:00,0.02,0.0,1042,14.6,94.7,26.0,54.7,277,90.7,2.7269439999999996
2021-06-27 18:00:00,0.01,0.0,655,14.5,92.8,28.0,54.5,247,90.8,2.190496
2021-06-27 19:00:00,0.01,0.0,275,14.7,84.5,36.0,54.8,180,90.5,2.7269439999999996
2021-06-27 20:00:00,0.0,0.0,34,14.3,77.2,45.0,54.1,195,89.8,2.548128
2021-06-27 21:00:00,0.0,0.0,0,13.7,73.5,49.0,53.0,196,88.7,1.8328639999999998
2021-06-27 22:00:00,0.0,0.0,0,14.7,68.9,61.0,54.9,62,87.3,1.0728959999999998
2021-06-27 23:00:00,0.0,0.0,0,14.1,68.5,59.0,53.7,125,85.8,1.56464
2021-06-28 01:00:00,0.0,0.0,0,14.2,64.2,69.0,53.9,322,83.0,0.759968
2021-06-28 02:00:00,0.0,0.0,0,15.5,62.9,79.0,56.3,163,81.8,1.1176
2021-06-28 03:00:00,0.0,0.0,0,14.6,63.8,72.0,54.7,167,80.7,2.056384
2021-06-28 04:00:00,0.0,0.0,0,14.3,62.9,73.0,54.2,178,79.7,2.01168
2021-06-28 05:00:00,0.0,0.0,7,14.6,61.4,79.0,54.7,186,78.8,2.01168
2021-06-28 06:00:00,0.0,0.0,162,14.5,63.2,73.0,54.4,190,78.0,2.68224
2021-06-28 07:00:00,0.01,0.0,493,15.0,68.2,64.0,55.5,104,77.3,1.743456
2021-06-28 08:00:00,0.01,0.0,879,15.3,70.8,59.0,55.9,60,76.9,1.654048
2021-06-28 09:00:00,0.02,0.0,1240,15.4,75.9,50.0,56.1,38,77.0,1.1176
2021-06-28 10:00:00,0.02,0.0,1540,16.1,81.4,44.0,57.4,11,77.8,1.162304
2021-06-28 11:00:00,0.03,0.0,1757,15.5,85.2,37.0,56.3,263,79.5,1.743456
2021-06-28 12:00:00,0.03,0.0,1885,14.6,90.1,30.0,54.6,291,81.4,3.978656
2021-06-28 13:00:00,0.04,0.0,1918,11.5,93.2,22.0,48.2,274,83.3,4.4704
2021-06-28 14:00:00,0.04,0.0,1834,12.4,93.7,23.0,50.3,296,84.7,4.91744
2021-06-28 15:00:00,0.03,0.0,1654,12.5,93.4,23.0,50.4,287,85.7,5.319776
2021-06-28 16:00:00,0.03,0.0,1392,12.2,91.6,24.0,49.8,279,86.4,6.169152
2021-06-28 17:00:00,0.02,0.0,1051,12.3,89.4,26.0,50.0,275,86.7,6.124447999999999
2021-06-28 18:00:00,0.02,0.0,663,13.5,86.4,31.0,52.6,267,86.6,5.185664
2021-06-28 19:00:00,0.01,0.0,294,13.3,83.6,34.0,52.2,253,86.3,4.69392
2021-06-28 20:00:00,0.0,0.0,42,14.3,75.8,47.0,54.1,201,85.8,3.039872
2021-06-28 21:00:00,0.0,0.0,0,14.0,71.0,54.0,53.5,197,85.0,3.6657279999999997
2021-06-28 22:00:00,0.0,0.0,0,13.8,70.0,55.0,53.2,198,83.9,3.308096
2021-06-28 23:00:00,0.0,0.0,0,13.7,70.8,53.0,53.0,190,82.8,1.8328639999999998
2021-06-29 01:00:00,0.0,0.0,0,14.6,63.8,72.0,54.7,119,80.5,1.162304
2021-06-29 02:00:00,0.0,0.0,0,14.3,64.9,68.0,54.1,165,79.5,1.609344
2021-06-29 03:00:00,0.0,0.0,0,14.7,64.1,72.0,54.9,124,78.6,1.654048
2021-06-29 04:00:00,0.0,0.0,0,17.8,60.9,98.0,60.2,87,77.7,1.028192
2021-06-29 05:00:00,0.0,0.0,7,17.7,61.8,94.0,60.0,115,77.0,0.9387840000000001
2021-06-29 06:00:00,0.0,0.0,157,18.1,64.5,88.0,60.7,154,76.2,1.430528
2021-06-29 07:00:00,0.01,0.0,485,15.8,70.7,62.0,56.9,158,75.6,2.01168
2021-06-29 08:00:00,0.01,0.0,874,15.0,75.3,50.0,55.5,160,75.3,1.430528
2021-06-29 09:00:00,0.02,0.0,1237,15.3,78.5,46.0,55.9,49,75.7,1.4752319999999999
2021-06-29 10:00:00,0.02,0.0,1529,16.3,81.4,44.0,57.7,90,76.9,1.519936
2021-06-29 11:00:00,0.03,0.0,1741,17.1,83.9,43.0,59.1,85,78.9,2.101088
2021-06-29 12:00:00,0.03,0.0,1863,17.1,86.7,39.0,59.0,90,81.3,1.743456
2021-06-29 13:00:00,0.03,0.0,1883,17.3,89.8,36.0,59.3,66,83.7,1.609344
2021-06-29 14:00:00,0.03,0.0,1811,16.6,92.4,32.0,58.3,91,86.1,1.385824
2021-06-29 15:00:00,0.03,0.0,1639,16.4,94.8,29.0,57.9,49,88.3,1.922272
2021-06-29 16:00:00,0.03,0.0,1376,16.9,95.5,30.0,58.7,324,89.6,3.12928
2021-06-29 17:00:00,0.02,0.0,1032,16.1,94.5,29.0,57.4,179,90.2,2.6375360000000003
2021-06-29 18:00:00,0.01,0.0,645,16.3,90.6,33.0,57.8,185,90.3,2.68224
2021-06-29 19:00:00,0.01,0.0,272,15.2,86.5,35.0,55.9,189,89.8,2.592832
2021-06-29 20:00:00,0.0,0.0,33,15.4,80.9,43.0,56.2,184,89.0,1.296416
2021-06-29 21:00:00,0.0,0.0,0,15.7,76.9,50.0,56.7,166,87.9,1.0728959999999998
2021-06-29 22:00:00,0.0,0.0,0,16.7,71.5,63.0,58.4,37,86.8,1.1176
2021-06-29 23:00:00,0.0,0.0,0,17.1,69.0,70.0,59.0,154,85.5,1.028192
2021-06-30 01:00:00,0.0,0.0,0,20.9,65.1,99.0,64.8,86,83.2,1.0728959999999998
2021-06-30 02:00:00,0.0,0.0,0,19.8,63.4,99.0,63.2,55,82.1,0.983488
2021-06-30 03:00:00,0.0,0.0,0,19.7,64.8,94.0,63.1,319,81.1,1.162304
2021-06-30 04:00:00,0.0,0.0,0,19.9,65.0,94.0,63.4,84,80.2,1.1176
2021-06-30 05:00:00,0.0,0.0,5,18.5,64.6,89.0,61.2,218,79.4,1.6987519999999998
2021-06-30 06:00:00,0.0,0.0,140,20.5,64.6,98.0,64.2,336,78.6,0.8493759999999999
2021-06-30 07:00:00,0.01,0.0,470,20.4,72.0,76.0,64.1,1,77.9,1.1176
2021-06-30 08:00:00,0.01,0.0,854,17.3,75.7,57.0,59.5,19,77.6,1.207008
2021-06-30 09:00:00,0.02,0.0,1219,15.7,78.1,48.0,56.8,39,78.0,1.609344
2021-06-30 10:00:00,0.02,0.0,1516,16.2,80.9,45.0,57.6,25,79.1,1.78816
2021-06-30 11:00:00,0.03,0.0,1730,16.7,82.1,45.0,58.4,52,80.9,1.966976
2021-06-30 12:00:00,0.03,0.0,1846,17.1,84.8,42.0,59.1,11,83.0,2.1457919999999997
2021-06-30 13:00:00,0.03,0.0,1863,17.4,87.3,39.0,59.5,29,85.2,2.056384
2021-06-30 14:00:00,0.03,0.0,1792,17.1,89.0,37.0,59.1,126,87.4,2.369312
2021-06-30 15:00:00,0.03,0.0,1634,15.0,88.0,33.0,55.4,242,89.3,4.649216
2021-06-30 16:00:00,0.02,0.0,1377,15.1,87.8,34.0,55.6,233,90.5,3.844544
2021-06-30 17:00:00,0.02,0.0,1034,15.8,86.9,36.0,56.9,182,91.0,3.621024
2021-06-30 18:00:00,0.01,0.0,644,15.8,84.5,39.0,56.8,181,90.8,3.7551360000000003
2021-06-30 19:00:00,0.01,0.0,275,15.2,81.5,42.0,55.9,180,90.1,2.592832
2021-06-30 20:00:00,0.0,0.0,31,15.6,75.6,51.0,56.5,179,89.2,1.654048
2021-06-30 21:00:00,0.0,0.0,0,15.3,72.3,57.0,56.0,212,88.1,1.654048
2021-06-30 22:00:00,0.0,0.0,0,15.1,70.7,59.0,55.6,209,86.9,1.609344
2021-06-30 23:00:00,0.0,0.0,0,14.8,68.1,63.0,55.1,198,85.7,2.2799039999999997
2021-07-01 01:00:00,0.0,0.0,0,19.2,62.5,99.0,62.3,68,83.4,1.56464
2021-07-01 02:00:00,0.0,0.0,0,18.8,61.9,99.0,61.7,39,82.3,1.028192
2021-07-01 03:00:00,0.0,0.0,0,18.4,61.3,99.0,61.1,225,81.4,1.207008
2021-07-01 04:00:00,0.0,0.0,0,17.4,59.8,99.0,59.6,81,80.4,1.0728959999999998
2021-07-01 05:00:00,0.0,0.0,5,16.0,57.5,99.0,57.3,61,79.5,0.625856
2021-07-01 06:00:00,0.0,0.0,156,17.3,59.6,99.0,59.4,67,78.6,0.89408
2021-07-01 07:00:00,0.01,0.0,488,20.2,64.1,99.0,63.8,59,77.8,2.190496
2021-07-01 08:00:00,0.01,0.0,874,20.6,67.6,89.0,64.3,59,77.3,2.056384
2021-07-01 09:00:00,0.02,0.0,1239,20.5,72.1,76.0,64.2,44,77.5,1.609344
2021-07-01 10:00:00,0.02,0.0,1537,17.7,74.9,60.0,60.1,66,78.5,1.8328639999999998
2021-07-01 11:00:00,0.03,0.0,1749,16.9,79.2,50.0,58.7,26,80.2,1.654048
2021-07-01 12:00:00,0.03,0.01,1875,17.6,82.7,46.0,59.8,343,82.3,2.101088
2021-07-01 13:00:00,0.03,0.0,1925,17.8,84.6,44.0,60.2,338,84.5,2.9504639999999998
2021-07-01 14:00:00,0.03,0.0,1848,17.8,86.8,41.0,60.2,317,86.4,2.8163519999999997
2021-07-01 15:00:00,0.03,0.0,1673,17.5,88.2,38.0,59.7,300,88.1,2.6375360000000003
2021-07-01 16:00:00,0.02,0.0,1410,17.2,90.0,36.0,59.2,293,89.5,2.90576
2021-07-01 17:00:00,0.02,0.0,1070,16.1,89.5,34.0,57.4,255,90.4,3.7551360000000003
2021-07-01 18:00:00,0.01,0.0,669,16.2,87.1,37.0,57.6,268,90.5,4.112768
2021-07-01 19:00:00,0.01,0.0,281,16.1,83.8,41.0,57.4,254,90.1,3.79984
2021-07-01 20:00:00,0.0,0.0,34,16.2,78.6,48.0,57.5,256,89.4,2.995168
2021-07-01 21:00:00,0.0,0.0,0,14.3,74.5,49.0,54.1,273,88.5,2.6375360000000003
2021-07-01 22:00:00,0.0,0.0,0,14.8,69.3,60.0,55.0,249,87.3,1.251712
2021-07-01 23:00:00,0.0,0.0,0,15.7,64.8,75.0,56.8,63,86.1,1.430528
2021-07-02 01:00:00,0.0,0.0,0,17.8,60.4,99.0,60.2,70,83.6,1.207008
2021-07-02 02:00:00,0.0,0.0,0,17.4,59.7,99.0,59.5,88,82.4,0.804672
2021-07-02 03:00:00,0.0,0.0,0,16.7,58.6,99.0,58.4,77,81.3,0.983488
2021-07-02 04:00:00,0.0,0.0,0,16.0,57.3,100.0,57.1,66,80.3,1.162304
2021-07-02 05:00:00,0.0,0.0,5,15.7,56.7,100.0,56.6,81,79.3,0.804672
2021-07-02 06:00:00,0.0,0.0,147,16.5,58.2,100.0,58.1,85,78.4,0.983488
2021-07-02 07:00:00,0.0,0.0,381,20.1,64.5,97.0,63.6,45,77.6,0.715264
2021-07-02 08:00:00,0.01,0.0,616,19.9,66.4,90.0,63.3,43,77.1,1.207008
2021-07-02 09:00:00,0.02,0.0,1217,19.1,72.3,71.0,62.2,25,77.2,1.1176
2021-07-02 10:00:00,0.02,0.0,1567,16.7,76.7,53.0,58.4,40,78.0,1.34112
2021-07-02 11:00:00,0.03,0.0,1784,16.1,81.1,45.0,57.4,354,79.7,1.385824
2021-07-02 12:00:00,0.03,0.0,1894,17.3,84.8,42.0,59.4,326,82.1,2.369312
2021-07-02 13:00:00,0.03,0.0,1925,17.4,86.4,41.0,59.6,309,84.4,2.90576
2021-07-02 14:00:00,0.03,0.0,1848,18.1,88.4,40.0,60.7,311,86.6,3.442208
2021-07-02 15:00:00,0.03,0.0,1656,17.8,90.8,36.0,60.2,309,88.5,2.995168
2021-07-02 16:00:00,0.02,0.0,1409,16.8,93.0,32.0,58.6,20,90.0,1.8775680000000001
2021-07-02 17:00:00,0.02,0.0,1081,12.9,93.7,24.0,51.4,215,90.9,2.68224
2021-07-02 18:00:00,0.01,0.0,675,15.1,89.6,32.0,55.6,258,91.0,3.173984
2021-07-02 19:00:00,0.01,0.0,286,15.0,84.6,37.0,55.5,268,90.6,2.6375360000000003
2021-07-02 20:00:00,0.0,0.0,36,14.7,78.6,44.0,54.8,283,89.9,2.190496
2021-07-02 21:00:00,0.0,0.0,0,15.1,73.4,54.0,55.6,42,88.9,0.89408
2021-07-02 22:00:00,0.0,0.0,0,14.7,69.2,60.0,55.0,331,87.7,1.34112
2021-07-02 23:00:00,0.0,0.0,0,14.3,66.0,66.0,54.2,336,86.4,1.4752319999999999
2021-07-03 01:00:00,0.0,0.0,0,17.5,60.0,99.0,59.8,63,83.9,1.1176
2021-07-03 02:00:00,0.0,0.0,0,17.6,60.1,99.0,59.9,294,82.8,0.89408
2021-07-03 03:00:00,0.0,0.0,0,16.6,58.4,99.0,58.2,62,81.7,0.983488
2021-07-03 04:00:00,0.0,0.0,0,16.7,58.7,99.0,58.5,216,80.7,0.8493759999999999
2021-07-03 05:00:00,0.0,0.0,5,16.3,58.0,99.0,57.8,328,79.8,0.715264
2021-07-03 06:00:00,0.0,0.0,160,17.5,59.9,99.0,59.7,87,78.9,0.715264
2021-07-03 07:00:00,0.01,0.0,497,19.2,66.3,87.0,62.4,36,78.0,1.0728959999999998
2021-07-03 08:00:00,0.01,0.0,890,19.2,69.0,80.0,62.4,42,77.6,1.430528
2021-07-03 09:00:00,0.02,0.0,1224,16.5,72.2,61.0,58.0,64,77.8,1.4752319999999999
2021-07-03 10:00:00,0.02,0.0,1543,16.3,76.3,53.0,57.8,59,78.9,1.385824
2021-07-03 11:00:00,0.03,0.0,1794,17.4,79.2,51.0,59.5,70,80.7,1.8775680000000001
2021-07-03 12:00:00,0.03,0.0,1898,17.5,84.6,43.0,59.8,9,82.8,2.324608
2021-07-03 13:00:00,0.03,0.0,1640,17.9,86.8,41.0,60.4,340,85.1,2.995168
2021-07-03 14:00:00,0.03,0.0,1561,17.7,88.5,39.0,60.1,310,87.0,3.12928
2021-07-03 15:00:00,0.02,0.0,929,18.1,86.7,42.0,60.7,316,88.7,2.995168
2021-07-03 16:00:00,0.02,0.0,1378,17.9,90.2,37.0,60.3,315,89.7,3.12928
2021-07-03 17:00:00,0.02,0.0,881,15.9,90.8,32.0,57.0,328,90.2,2.190496
2021-07-03 18:00:00,0.01,0.0,327,14.4,85.5,35.0,54.4,280,90.3,3.218688
2021-07-03 19:00:00,0.01,0.0,238,13.9,81.7,37.0,53.3,296,90.0,3.084576
2021-07-03 20:00:00,0.0,0.0,13,13.2,75.2,44.0,51.9,296,89.3,2.503424
2021-07-03 21:00:00,0.0,0.0,0,13.3,72.2,49.0,52.2,306,88.4,2.1457919999999997
2021-07-03 22:00:00,0.0,0.0,0,13.5,69.5,55.0,52.6,346,87.2,1.654048
2021-07-03 23:00:00,0.0,0.0,0,14.5,65.9,67.0,54.5,357,86.0,1.207008
2021-07-04 01:00:00,0.0,0.0,0,14.8,62.7,76.0,55.0,313,83.7,1.8328639999999998
2021-07-04 02:00:00,0.0,0.0,0,16.9,60.5,94.0,58.8,35,82.7,1.4752319999999999
2021-07-04 03:00:00,0.0,0.0,0,16.7,58.7,99.0,58.4,343,81.8,0.983488
2021-07-04 04:00:00,0.0,0.0,0,16.6,58.4,99.0,58.2,154,80.8,1.0728959999999998
2021-07-04 05:00:00,0.0,0.0,4,15.6,56.7,99.0,56.5,72,79.9,0.89408
2021-07-04 06:00:00,0.0,0.0,162,16.9,58.9,99.0,58.7,72,79.0,0.67056
2021-07-04 07:00:00,0.01,0.0,501,18.9,65.6,88.0,61.9,44,78.1,0.8493759999999999
2021-07-04 08:00:00,0.01,0.0,901,18.6,68.1,79.0,61.4,67,77.6,1.34112
2021-07-04 09:00:00,0.02,0.0,1271,18.3,71.3,70.0,61.0,65,77.9,1.654048
2021-07-04 10:00:00,0.02,0.0,1579,16.1,76.2,52.0,57.4,37,78.9,2.056384
2021-07-04 11:00:00,0.03,0.0,1790,16.4,79.9,47.0,57.9,359,80.6,2.592832
2021-07-04 12:00:00,0.03,0.0,1908,16.9,82.6,44.0,58.7,313,82.7,2.771648
2021-07-04 13:00:00,0.03,0.0,1931,17.0,85.7,40.0,58.9,306,84.8,2.8163519999999997
2021-07-04 14:00:00,0.03,0.0,1846,16.6,89.0,36.0,58.2,305,87.0,2.592832
2021-07-04 15:00:00,0.03,0.0,1673,15.3,91.9,30.0,56.0,33,89.1,1.654048
2021-07-04 16:00:00,0.02,0.0,1421,11.3,93.6,21.0,47.8,220,90.8,2.548128
2021-07-04 17:00:00,0.02,0.0,1077,12.1,91.5,24.0,49.6,257,91.6,3.621024
2021-07-04 18:00:00,0.02,0.0,670,12.3,87.7,28.0,50.1,277,91.6,4.02336
2021-07-04 19:00:00,0.01,0.0,284,12.6,82.1,34.0,50.6,290,91.1,3.173984
2021-07-04 20:00:00,0.0,0.0,35,12.4,77.5,38.0,50.2,275,90.4,3.889248
2021-07-04 21:00:00,0.0,0.0,0,12.4,72.0,46.0,50.2,291,89.4,2.503424
2021-07-04 22:00:00,0.0,0.0,0,12.9,69.0,53.0,51.3,284,88.1,2.1457919999999997
2021-07-04 23:00:00,0.0,0.0,0,13.9,69.2,57.0,53.3,252,86.8,2.1457919999999997
2021-07-05 01:00:00,0.0,0.0,0,15.6,59.7,89.0,56.5,61,84.2,0.983488
2021-07-05 02:00:00,0.0,0.0,0,16.3,58.1,99.0,57.8,98,83.0,0.759968
2021-07-05 03:00:00,0.0,0.0,0,15.9,57.3,99.0,57.1,119,81.8,0.581152
2021-07-05 04:00:00,0.0,0.0,0,15.1,55.8,99.0,55.6,358,80.6,0.67056
2021-07-05 05:00:00,0.0,0.0,6,15.3,56.3,99.0,56.1,315,79.5,0.625856
2021-07-05 06:00:00,0.0,0.0,168,16.2,57.9,99.0,57.6,154,78.5,0.715264
2021-07-05 07:00:00,0.01,0.0,508,17.6,65.6,82.0,59.9,338,77.5,0.8493759999999999
2021-07-05 08:00:00,0.01,0.0,910,15.6,70.1,62.0,56.5,27,77.0,1.162304
2021-07-05 09:00:00,0.02,0.0,1280,14.8,72.3,55.0,55.1,56,77.4,1.8328639999999998
2021-07-05 10:00:00,0.02,0.0,1582,15.7,75.6,52.0,56.6,45,78.5,1.922272
2021-07-05 11:00:00,0.03,0.0,1799,16.1,79.0,48.0,57.4,305,80.3,1.8328639999999998
2021-07-05 12:00:00,0.03,0.0,1920,16.4,82.3,43.0,57.9,310,82.4,2.592832
2021-07-05 13:00:00,0.03,0.0,1937,16.0,85.7,38.0,57.2,308,84.8,2.101088
2021-07-05 14:00:00,0.03,0.0,1856,16.4,89.6,34.0,57.9,323,87.2,2.592832
2021-07-05 15:00:00,0.03,0.0,1675,16.7,91.1,34.0,58.4,316,89.2,3.173984
2021-07-05 16:00:00,0.03,0.0,1421,15.7,91.4,31.0,56.8,312,90.6,3.57632
2021-07-05 17:00:00,0.02,0.0,1085,12.3,91.6,24.0,49.9,255,91.5,3.978656
2021-07-05 18:00:00,0.02,0.0,690,12.6,86.6,29.0,50.7,260,91.5,4.202176
2021-07-05 19:00:00,0.01,0.0,297,11.3,82.0,30.0,47.9,262,91.0,4.202176
2021-07-05 20:00:00,0.0,0.0,37,10.9,75.5,36.0,46.7,255,90.2,2.592832
2021-07-05 21:00:00,0.0,0.0,0,11.7,70.1,47.0,48.8,293,89.1,1.922272
2021-07-05 22:00:00,0.0,0.0,0,11.8,68.4,50.0,49.0,237,87.7,1.0728959999999998
2021-07-05 23:00:00,0.0,0.0,0,13.6,63.7,68.0,52.8,69,86.3,1.430528
2021-07-06 01:00:00,0.0,0.0,0,16.8,58.7,99.0,58.5,92,83.6,1.34112
2021-07-06 02:00:00,0.0,0.0,0,15.9,57.2,99.0,57.1,41,82.4,1.296416
2021-07-06 03:00:00,0.0,0.0,0,16.0,57.3,99.0,57.2,209,81.3,0.983488
2021-07-06 04:00:00,0.0,0.0,0,15.2,56.0,99.0,55.9,40,80.3,0.983488
2021-07-06 05:00:00,0.0,0.0,6,14.8,55.2,99.0,55.0,81,79.3,0.804672
2021-07-06 06:00:00,0.0,0.0,163,15.6,56.7,99.0,56.5,62,78.4,0.89408
2021-07-06 07:00:00,0.01,0.0,501,18.3,62.8,94.0,61.0,108,77.5,0.804672
2021-07-06 08:00:00,0.01,0.0,893,17.9,66.9,79.0,60.3,48,77.1,1.207008
2021-07-06 09:00:00,0.02,0.0,1264,17.7,70.5,69.0,60.0,97,77.3,1.609344
2021-07-06 10:00:00,0.02,0.0,1561,15.9,74.7,54.0,57.0,81,78.4,1.56464
2021-07-06 11:00:00,0.03,0.0,1780,15.8,77.6,49.0,56.8,61,80.2,1.654048
2021-07-06 12:00:00,0.03,0.0,1900,15.9,82.3,42.0,57.0,30,82.4,1.8328639999999998
